url,prix_tnd,nom,marque,ram_go,stockage_go,taille_ecran,cpu_brand,os_platform,has_4g,has_5g,has_wifi6,has_wifi,has_bluetooth
https://www.mytek.tn/smartphone-honor-x5c-4go-64go-bleu.html,379.0,Smartphone HONOR X5C 4Go 64Go - Bleu,HONOR,4.0,64.0,6.74,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x5b-plus-4go-128go-bleu.html,469.0,Smartphone HONOR X5b Plus 4Go 128Go - Bleu,HONOR,4.0,128.0,6.56,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x5c-plus-4g-4go-128go-ocean-cyan.html,479.0,Smartphone HONOR X5C Plus 4G 8Go 128Go - OCEAN CYAN,HONOR,8.0,128.0,6.74,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x5c-plus-4g-128go-4go-midnight-black.html,479.0,Smartphone HONOR X5C Plus 4G 128Go 8Go - Midnight Black,HONOR,8.0,128.0,6.74,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x6c-12go-256go-4g-cyan.html,599.0,Smartphone HONOR X6C 12Go 256Go 4G - Cyan,HONOR,6.0,256.0,6.61,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x6c-12go-256go-4g-blanc.html,599.0,Smartphone HONOR X6C 12Go 256Go 4G - Blanc,HONOR,6.0,256.0,6.61,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-5g-6go-128go-desert-gold.html,639.0,Smartphone HONOR X7D 5G  6Go 128Go - Desert Gold,HONOR,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-5g-6go-128go-meteor-silver.html,639.0,Smartphone HONOR X7D 5G  6Go 128Go - Meteor Silver,HONOR,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-5g-6go-128go-velvet-black.html,639.0,Smartphone HONOR X7D 5G  6Go 128Go - Velvet Black,HONOR,6.0,128.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-5g-8go-256go-velvet-black.html,799.0,Smartphone HONOR X7D 5G  8Go 256Go - Velvet Black,HONOR,8.0,256.0,6.77,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-4g-8go-256go-velvet-black.html,799.0,Smartphone HONOR X7D 4G  8Go 256Go - Velours Noir,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-4g-8go-256go-meteor-silver.html,799.0,Smartphone HONOR X7D 4G  8Go 256Go - Meteor Silver,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x7d-4g-8go-256go-desert-gold.html,799.0,Smartphone HONOR X7D 4G  8Go 256Go - Desert Gold,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x8d-4g-8go-256go-velvet-noir.html,979.0,Smartphone HONOR X8D 4G 8Go 256Go - Velvet Noir,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x8d-4g-8go-256go-velvet-vert.html,979.0,Smartphone HONOR X8D 4G 8Go 256Go - Velvet Vert,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x8d-4g-8go-256go-bleu-clair.html,979.0,Smartphone HONOR X8D 4G 8Go 256Go - Bleu Clair,HONOR,8.0,256.0,6.77,Qualcomm,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-honor-x9b-5g-12go-256go-orange.html,1199.0,Smartphone HONOR X9b 5G 12Go 256Go - Orange,HONOR,12.0,256.0,6.78,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-600-lite-5g-8go-256go-noir.html,1399.0,Smartphone HONOR 600 Lite 5G 8Go 256Go - Noir,HONOR,8.0,256.0,6.6,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-600-lite-5g-8go-256go-vert.html,1399.0,Smartphone HONOR 600 Lite 5G 8Go 256Go - vert,HONOR,8.0,256.0,6.6,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-600-lite-5g-8go-256go-gris.html,1399.0,Smartphone HONOR 600 Lite 5G 8Go 256Go - Gris,HONOR,8.0,256.0,6.6,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-x9d-5g-12go-256go-marron-rougeatre.html,1499.0,Smartphone HONOR X9D 5G 12Go 256Go - Marron Rougeâtre,HONOR,12.0,256.0,6.79,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-honor-x9d-5g-12go-256go-noir-de-minuit.html,1499.0,Smartphone HONOR X9D 5G 12Go 256Go - Noir De Minuit,HONOR,12.0,256.0,6.79,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-honor-x9d-5g-12go-256go-gold.html,1499.0,Smartphone HONOR X9D 5G 12Go 256Go - Gold,HONOR,12.0,256.0,6.79,Qualcomm,Android,0,1,1,1,1
https://www.mytek.tn/smartphone-honor-600-5g-256go-12go-orange.html,1999.0,Smartphone HONOR 600 5G 256Go 12Go - Orange,HONOR,12.0,256.0,6.57,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-600-5g-256go-12go-golden-white.html,1999.0,Smartphone HONOR 600 5G 256Go 12Go - Golden White,HONOR,12.0,256.0,6.57,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-honor-600-5g-256go-12go-noir.html,1999.0,Smartphone HONOR 600 5G 256Go 12Go - Noir,HONOR,12.0,256.0,6.57,Qualcomm,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-huawei-nova-11i-8go-128go-vert-menthe.html,699.0,Smartphone HUAWEI Nova 11i 8Go 128Go - Vert Menthe,HUAWEI,8.0,128.0,6.8,Qualcomm,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-huawei-nova-y91-8go-256go-moonlight-silver.html,799.0,Smartphone HUAWEI Nova Y91 8Go 256Go - Moonlight Silver,HUAWEI,8.0,256.0,6.95,Qualcomm,Android,1,0,0,0,0
https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-shadow-black.html,399.0,Smartphone INFINIX Smart 20 8Go 64Go - Shadow BLACK,INFINIX,4.0,64.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-sunlike-orange.html,399.0,Smartphone INFINIX Smart 20 8Go 64Go - SUNLIKE ORANGE,INFINIX,4.0,64.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-polaris-titanium.html,399.0,Smartphone INFINIX Smart 20 8Go 64Go - POLARIS TITANIUM,INFINIX,4.0,64.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-64go-cloudine-blue.html,399.0,Smartphone INFINIX Smart 20 8Go 64Go -CLOUDINE BLUE,INFINIX,4.0,64.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-polaris-titanium.html,439.0,Smartphone INFINIX Smart 20 8Go 128Go - POLARIS TITANIUM,INFINIX,4.0,128.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-cloudine-blue.html,439.0,Smartphone INFINIX Smart 20 8Go 128Go - CLOUDINE BLUE,INFINIX,4.0,128.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-sunlike-orange.html,439.0,Smartphone INFINIX Smart 20 8Go 128Go - SUNLIKE ORANGE,INFINIX,4.0,128.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-smart-20-4go-128go-shadow-black.html,439.0,Smartphone INFINIX Smart 20 8Go 128Go - Shadow BLACK,INFINIX,4.0,128.0,6.78,MediaTek,Android,1,0,0,0,1
https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-sleek-black.html,799.0,Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Sleek Black,INFINIX,8.0,256.0,6.78,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-titanium-silver.html,799.0,Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Titanium Silver,INFINIX,8.0,256.0,6.78,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-misty-violet.html,799.0,Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Misty Violet,INFINIX,8.0,256.0,6.78,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-coral-tides.html,799.0,Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Coral Tides,INFINIX,8.0,256.0,6.78,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-infinix-hot-60-pro-plus-4g-8-8go-256go-sonic-yellow.html,799.0,Smartphone INFINIX Hot 60 Pro Plus 4G 8+8Go 256Go - Sonic Yellow,INFINIX,8.0,256.0,6.78,MediaTek,Android,1,0,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-edge-5g-16go-256go-lunar-titanium.html,1129.0,Smartphone Infinix Note 60 Edge 5G 16Go 256Go - Lunar Titanium,INFINIX,16.0,256.0,6.78,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-edge-5g-16go-256go-silk-green.html,1129.0,Smartphone Infinix Note 60 Edge 5G 16Go 256Go - Silk Green,INFINIX,16.0,256.0,6.78,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-edge-5g-16go-256go-shadow-black.html,1129.0,Smartphone Infinix Note 60 Edge 5G 16Go 256Go - Shadow BLACK,INFINIX,16.0,256.0,6.78,MediaTek,Android,0,1,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-pro-5g-12go-256go-orange.html,1569.0,Smartphone Infinix Note 60 Pro 5G 12Go 256Go - Orange,INFINIX,12.0,256.0,6.78,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-pro-5g-12go-256go-deep-ocean-blue.html,1569.0,Smartphone Infinix Note 60 Pro 5G 12Go 256Go - Deep Ocean Blue,INFINIX,12.0,256.0,6.78,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-infinix-note-60-pro-5g-12go-256go-titanium.html,1569.0,Smartphone Infinix Note 60 Pro 5G 12Go 256Go - Titanium,INFINIX,12.0,256.0,6.78,Qualcomm,Android,1,1,0,1,1
https://www.mytek.tn/smartphone-infinix-gt-50-pro-5g-12go-256go-noir.html,1869.0,Smartphone Infinix GT 50 Pro 5G 12Go 256Go - Noir,INFINIX,12.0,256.0,6.78,MediaTek,Android,0,1,0,0,0
