cle_produit,categorie,cluster_direct
https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-f16-i7-14e-gen-32go-rtx-5060.html,pc_portables,0
https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-f16-i7-14e-gen-16go-rtx-5070.html,pc_portables,0
https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a16-amd-ryzen-9-32go-rtx-5070.html,pc_portables,1
https://www.mytek.tn/pc-portable-gamer-asus-rog-strix-g16-ultra-9-275hx-32go-rtx-5070.html,pc_portables,0
https://www.mytek.tn/pc-portable-bmax-maxbook-x15-pro-intel-n95-12e-gen-16go-512go-ssd.html,pc_portables,0
https://www.mytek.tn/pc-portable-bmax-maxbook-x15-power-i3-8109u-16go-512go-ssd.html,pc_portables,0
https://www.mytek.tn/pc-portable-chuwi-corebook-i3-10e-gen-8go-256go-ssd-gris.html,pc_portables,0
https://www.mytek.tn/pc-portable-chuwi-minibook-x-n150-16g-512go-ssd-gris.html,pc_portables,0
https://www.mytek.tn/pc-portable-chuwi-acer-gadget-e10-erbook-amd-ryzen-5-8go-512go-ssd.html,pc_portables,1
https://www.mytek.tn/pc-portable-chuwi-gtbook-x-i7-13e-gen-16go-512go-ssd-gris.html,pc_portables,0
https://www.mytek.tn/pc-portable-chuwi-corebook-air-plus-amd-ryzen-5-16go-512go-ssd.html,pc_portables,1
https://www.mytek.tn/pc-portable-chuwi-gtbook-xpro-i7-13e-gen-16go-rtx-3050.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8go-512go-ssd-silver.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-intel-core-3-100u-8go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-i3-13eme-gen-8go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8g-512go-ssd-silver.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-intel-core-3-100u-8g-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-i3-13eme-gen-8g-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-intel-core-3-100u-16go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-12go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-intel-core-3-100u-16g-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-i5-13e-gen-8go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-16go-512go-ssd-silver.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-vostro-3530-i5-13e-gen-8g-512g-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-i5-13e-gen-8go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-i5-13e-gen-8g-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-16g-512go-ssd-silver.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-pro-15-essential-i5-13e-gen-8g-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-15-i5-13e-gen-12go-512go-ssd-noir.html,pc_portables,0
https://www.mytek.tn/pc-portable-dell-16-intel-core-5-120u-8go-512go-ssd-noir.html,pc_portables,0
