categorie,marque,gamme,cluster_segmentation,cle_produit,semaine,prix_tnd
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-8g-256g-ssd-gris.html,1,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-8g-256g-ssd-gris.html,2,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i3-13e-gen-8g-256g-ssd-gris.html,3,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512-ssd-gris.html,1,1789.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512-ssd-gris.html,2,1789.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512-ssd-gris.html,3,1789.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512g-ssd-gris.html,1,1689.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512g-ssd-gris.html,2,1689.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512g-ssd-gris.html,3,1689.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-i5-13e-gen-8g-512g-ssd-gris.html,4,1689.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-3-100u-8go-256go-ssd-gris.html,1,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-3-100u-8go-256go-ssd-gris.html,2,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-3-100u-8go-256go-ssd-gris.html,3,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-3-100u-8go-256go-ssd-gris.html,4,1399.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-5-210h-8g-512g-ssd-gris.html,1,1729.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-5-210h-8g-512g-ssd-gris.html,2,1729.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-5-210h-8g-512g-ssd-gris.html,3,1729.0
pc_bureau,ASUS,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-asus-expertcenter-p500mv-intel-core-5-210h-8g-512g-ssd-gris.html,4,1729.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i5-14e-gen-8g-512go-ssd-noir.html,1,1899.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i5-14e-gen-8g-512go-ssd-noir.html,2,1899.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i5-14e-gen-8g-512go-ssd-noir.html,3,1899.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i5-14e-gen-8g-512go-ssd-noir.html,4,1899.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-ultra-5-8go-512go-ssd-noir.html,1,2229.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-5-235-8go-512go-ssd-noir.html,1,2199.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-5-235-8go-512go-ssd-noir.html,2,2199.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-5-235-8go-512go-ssd-noir.html,3,2199.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-5-235-8go-512go-ssd-noir.html,4,2199.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16g-512go-ssd-noir.html,1,2109.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16g-512go-ssd-noir.html,2,2109.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16g-512go-ssd-noir.html,3,2109.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16g-512go-ssd-noir.html,4,2109.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16go-512go-ssd-noir.html,1,2019.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16go-512go-ssd-noir.html,2,2019.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-16go-512go-ssd-noir.html,4,2019.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i5-14e-gen-8go-512go-ssd-noir.html,1,2039.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i5-14e-gen-8go-512go-ssd-noir.html,4,2039.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-16go-512go-ssd-noir.html,1,2289.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-16go-512go-ssd-noir.html,2,2289.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-16go-512go-ssd-noir.html,3,2289.0
pc_bureau,DELL,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-16go-512go-ssd-noir.html,4,2289.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-i5-14e-gen-8go-512go-ssd.html,1,2779.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-i5-14e-gen-8go-512go-ssd.html,2,2779.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-i5-14e-gen-8go-512go-ssd.html,3,2779.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-i5-14e-gen-8go-512go-ssd.html,4,2779.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-5-245-16go-512go-ssd.html,1,3385.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-5-245-16go-512go-ssd.html,2,3385.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-5-245-16go-512go-ssd.html,3,3385.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-7-265-16go-512go-ssd.html,1,3929.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-7-265-16go-512go-ssd.html,2,3929.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-7-265-16go-512go-ssd.html,3,3929.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-dell-pro-24-plus-ultra-7-265-16go-512go-ssd.html,4,3929.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-32go-512go-ssd-noir.html,1,4059.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-32go-512go-ssd-noir.html,2,4059.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-32go-512go-ssd-noir.html,3,4059.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-32go-512go-ssd-noir.html,4,4059.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-8go-512go-ssd-noir.html,1,2899.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-8go-512go-ssd-noir.html,2,2899.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-8go-512go-ssd-noir.html,3,2899.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-plus-qbt1250-ultra-7-265-8go-512go-ssd-noir.html,4,2899.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-24go-512go-ssd-noir.html,1,2689.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-24go-512go-ssd-noir.html,2,2689.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-24go-512go-ssd-noir.html,3,2689.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-24go-512go-ssd-noir.html,4,2689.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-32go-512go-ssd-noir.html,1,3119.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-32go-512go-ssd-noir.html,2,3119.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-32go-512go-ssd-noir.html,3,3119.0
pc_bureau,DELL,Premium,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-32go-512go-ssd-noir.html,4,3119.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i3-14e-gen-8g-512go-ssd-noir.html,1,1569.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i3-14e-gen-8g-512go-ssd-noir.html,2,1569.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i3-14e-gen-8g-512go-ssd-noir.html,3,1569.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i3-14e-gen-8g-512go-ssd-noir.html,4,1569.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8g-512go-ssd-noir.html,1,1699.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8g-512go-ssd-noir.html,2,1699.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8g-512go-ssd-noir.html,3,1699.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8g-512go-ssd-noir.html,4,1699.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8go-512go-ssd-noir.html,1,1625.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8go-512go-ssd-noir.html,2,1625.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8go-512go-ssd-noir.html,3,1625.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8go-512go-ssd-noir.html,4,1625.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8g-512go-ssd-noir.html,1,1599.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8g-512go-ssd-noir.html,2,1599.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8g-512go-ssd-noir.html,3,1599.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8g-512go-ssd-noir.html,4,1599.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8go-512go-ssd-noir.html,1,1549.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8go-512go-ssd-noir.html,2,1549.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8go-512go-ssd-noir.html,3,1549.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8go-512go-ssd-noir.html,4,1549.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-8go-512go-ssd-noir.html,1,1855.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-8go-512go-ssd-noir.html,2,1855.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-8go-512go-ssd-noir.html,3,1855.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i5-14e-gen-8go-512go-ssd-noir.html,4,1855.0
pc_bureau,DELL,Économique,profil_descriptif,https://www.mytek.tn/pc-de-bureau-dell-vostro-3030-i3-12e-gen-16g-512go-ssd-noir.html,1,1635.0
pc_bureau,HP,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2004nk-ultra-5-225u-16go-1to-ssd-noir.html,1,3209.0
pc_bureau,HP,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2004nk-ultra-5-225u-16go-1to-ssd-noir.html,2,3209.0
pc_bureau,HP,Milieu de gamme,profil_descriptif,https://www.mytek.tn/pc-de-bureau-all-in-one-hp-ai-24-cr2004nk-ultra-5-225u-16go-1to-ssd-noir.html,3,3209.0
