cle_produit,categorie,marque,gamme,cluster_segmentation
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-rtx-5060-ti-8go.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-5060ti-8go.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-5050-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-rtx5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,1
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32g-rtx5060-8g.html,pc_bureau,MYTEK,Milieu de gamme,0
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-16g-rtx-5050-8g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32g-rtx-5060-8go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32go-rtx-5060-ti-16go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32g-rtx-5060ti-16go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32go-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32go-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32g-rtx-5070-12-go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32g-zotac-rtx-5070-12go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32go-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-12e-gen-32go-zotac-rtx-5070-12go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-14e-gen-32g-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i9-12e-gen-32g-rtx5060-ti.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32g-rtx5060-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-ultra-7-265kf-32go-rtx-5070-12go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-14e-gen-32go-rtx-5070-ti-16g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-i7-13e-gen-32go-msi-rtx-5070-12g.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-gamer-mytek-ultra-7-265k-32go-rtx-5080-16go.html,pc_bureau,MYTEK,Premium,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8go-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-essential-qvt1260-i3-14e-gen-8g-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-tower-ect1250-i3-14e-gen-8g-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
https://www.mytek.tn/pc-de-bureau-dell-pro-tower-qct1250-i3-14e-gen-8go-512go-ssd-noir.html,pc_bureau,DELL,Économique,profil_descriptif
